vol,kod_kawasan,negeri,kawasan,gelaran,nama,tahun_lahir,jantina,kumpulan_etnik,parti,jawatan_kabinet,jawatan_parlimen,gambar
14.0,P064,Perak,IPOH TIMUR,YB TUAN,WONG KAH WOH,,male,,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.064-IPOH TIMUR.png
14.0,P065,Perak,IPOH BARAT,YB TUAN,M. KULASEGARAN A/L V. MURUGESON,,male,india,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.065-IPOH BARAT.png
14.0,P066,Perak,BATU GAJAH,YB TUAN,SIVAKUMAR VARATHARAJU NAIDU,,male,,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.066-BATU GAJAH.png
14.0,P067,Perak,KUALA KANGSAR,YB DATUK,MASTURA BINTI TAN SRI DATO' MOHD YAZID,,female,bumiputera,BN - UMNO,Timbalan Menteri di Jabatan Perdana Menteri (Tugas-Tugas Khas),,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.067-KUALA KANGSAR.png
14.0,P068,Perak,BERUAS,YB DATO',NGEH KOO HAM,,,,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.068-BERUAS.png
14.0,P069,Perak,PARIT,YB DATO',MOHD NIZAR BIN HAJI ZAKARIA,,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.069-PARIT.png
14.0,P070,Perak,KAMPAR,YB TUAN,SU KEONG SIONG,,male,,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.070-KAMPAR.png
14.0,P071,Perak,GOPENG,YB DR.,LEE BOON CHYE,,,,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.071-GOPENG.png
14.0,P072,Perak,TAPAH,YB DATUK SERI,SARAVANAN A/L MURUGAN,,male,india,BN - MIC,Menteri Sumber Manusia,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.072-TAPAH.png
14.0,P073,Perak,PASIR SALAK,YB DATO' SRI HAJI,TAJUDDIN BIN ABDUL RAHMAN,,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.073-PASIR SALAK.png
14.0,P074,Perak,LUMUT,YB DATUK WIRA DR.,MOHD HATTA BIN MD RAMLI,,male,bumiputera,PH - AMANAH,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.074-LUMUT.png
14.0,P075,Perak,BAGAN DATUK,YB DATO' SERI DR.,AHMAD ZAHID BIN HAMIDI,,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.075-BAGAN DATUK.png
14.0,P076,Perak,TELUK INTAN,YB TUAN,NGA KOR MING,,male,,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.076-TELUK INTAN.png
14.0,P077,Perak,TANJONG MALIM,YB TUAN,CHANG LIH KANG,,male,,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.077-TANJONG MALIM.png
14.0,P079,Pahang,LIPIS,YB DATO' SRI,ABDUL RAHMAN BIN MOHAMAD,,male,bumiputera,BN - UMNO,Timbalan Menteri Pembangunan Luar Bandar I,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.079-LIPIS.png
14.0,P080,Pahang,RAUB,YB TENGKU,ZULPURI SHAH BIN RAJA PUJI,,male,bumiputera,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.080-RAUB.png
14.0,P081,Pahang,JERANTUT,YB DATO' HJ.,AHMAD NAZLAN BIN IDRIS,,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.081-JERANTUT.png
14.0,P082,Pahang,INDERA MAHKOTA,YB DATUK SERI,SAIFUDDIN BIN ABDULLAH,,male,bumiputera,BERSATU,Menteri Luar Negeri,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.082-INDERA MAHKOTA.png
14.0,P083,Pahang,KUANTAN,YB PUAN,FUZIAH BINTI SALLEH,,female,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.083-KUANTAN.png
14.0,P084,Pahang,PAYA BESAR,YB DATO' INDERA,MOHD SHAHAR BIN ABDULLAH,,male,bumiputera,BN - UMNO,Timbalan Menteri Kewangan I,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.084-PAYA BESAR.png
14.0,P085,Pahang,PEKAN,YB DATO' SRI,MOHD NAJIB BIN TUN ABD RAZAK,,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.085-PEKAN.png
14.0,P086,Pahang,MARAN,YB DATO' SRI DR. HAJI,ISMAIL BIN HJ ABD. MUTTALIB,,male,bumiputera,BN - UMNO,Timbalan Menteri Perumahan dan Kerajaan Tempatan,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.086-MARAN.png
14.0,P087,Pahang,KUALA KRAU,YB DATO' SRI DR. HAJI,ISMAIL BIN HAJI MOHAMED SAID,,male,bumiputera,BN - UMNO,Timbalan Menteri Dalam Negeri I,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.087-KUALA KRAU.png
14.0,P088,Pahang,TEMERLOH,YB DATUK WIRA HAJI,MOHD. ANUAR MOHD. TAHIR,,male,,PH - AMANAH,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.088-TEMERLOH.png
14.0,P089,Pahang,BENTONG,YB TUAN,WONG TACK,,male,,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.089-BENTONG.png
14.0,P090,Pahang,BERA,YAB DATO' SRI,ISMAIL SABRI BIN YAAKOB,,male,bumiputera,BN - UMNO,YAB PERDANA MENTERI,,https://www.parlimen.gov.my/images/webuser/ahli/2013/PM.jpg
14.0,P091,Pahang,ROMPIN,YB DATO' SRI,HASAN BIN ARIFIN,,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.091-ROMPIN.png
14.0,P092,Selangor,SABAK BERNAM,YB DATO' HAJI,MOHD FASIAH BIN MOHD FAKEH,,male,bumiputera,BERSATU,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.092-SABAK BERNAM.png
14.0,P093,Selangor,SUNGAI BESAR,YB DATUK,MUSLIMIN BIN YAHAYA,,male,bumiputera,BERSATU,Timbalan Menteri Pembangunan Usahawan dan Koperasi,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.093-SUNGAI BESAR.png
14.0,P094,Selangor,HULU SELANGOR,YB PUAN,JUNE LEOW HSIAD HUI,,female,,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.094-HULU SELANGOR.png
14.0,P095,Selangor,TANJUNG KARANG,YB TAN SRI,NOH BIN HAJI OMAR,,male,bumiputera,BN - UMNO,Menteri Pembangunan Usahawan dan Koperasi,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.095-TANJONG KARANG.png
14.0,P096,Selangor,KUALA SELANGOR,YB DATUK SERI DR. HAJI,DZULKEFLY BIN AHMAD,,male,bumiputera,PH - AMANAH,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.096-KUALA SLEANGOR.png
14.0,P097,Selangor,SELAYANG,YB TUAN,WILLIAM LEONG JEE KEEN,,male,,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.097-SELAYANG.png
14.0,P098,Selangor,GOMBAK,YB DATO' SERI,MOHAMED AZMIN BIN ALI,,male,bumiputera,BERSATU,Menteri Kanan Perdagangan Antarabangsa dan Industri,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.098-GOMBAK.png
14.0,P099,Selangor,AMPANG,YB DATUK HAJAH,ZURAIDA BINTI KAMARUDDIN,,female,bumiputera,PBM,Menteri Perusahaan Perladangan dan Komoditi,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.099-AMPANG.png
14.0,P100,Selangor,PANDAN,YB DATO' SERI DR,WAN AZIZAH WAN ISMAIL,,,,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.100-AMPANG.png
14.0,P101,Selangor,HULU LANGAT,YB DATUK HAJI,HASANUDDIN BIN MOHD YUNUS,,male,bumiputera,PH - AMANAH,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.101-HULU LANGAT.png
14.0,P102,Selangor,BANGI,YB DR.,ONG KIAN MING,,,,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.102-BANGI.png
14.0,P103,Selangor,PUCHONG,YB TUAN,GOBIND SINGH DEO,,male,india,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.103-PUCHUNG.png
14.0,P104,Selangor,SUBANG,YB TUAN,WONG CHEN,,male,,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.104-SUBANG.png
14.0,P105,Selangor,PETALING JAYA,YB PUAN,MARIA CHIN BINTI ABDULLAH,,female,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/Petaling Jaya.png
14.0,P106,Selangor,DAMANSARA,YB TUAN,TONY PUA KIAM WEE,,male,,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.106-DAMANSARA.png
14.0,P107,Selangor,SUNGAI BULOH,YB TUAN,SIVARASA A/L K. RASIAH,,male,india,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.107-SUNGAI BULOH.png
14.0,P108,Selangor,SHAH ALAM,YB TUAN,KHALID BIN ABD SAMAD,,male,bumiputera,PH - AMANAH,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.108-SHAH ALAM.png
14.0,P109,Selangor,KAPAR,YB DATO',ABDULLAH SANI BIN ABDUL HAMID,,male,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.109-KAPAR.png
14.0,P110,Selangor,KLANG,YB TUAN,CHARLES ANTHONY SANTIAGO,,male,,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.110-KLANG.png
14.0,P111,Selangor,KOTA RAJA,YB TUAN,MOHAMAD BIN SABU,,male,bumiputera,PH - AMANAH,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.111-KOTA RAJA.png
14.0,P112,Selangor,KUALA LANGAT,YB DATO' DR.,XAVIER JAYAKUMAR A/L ARULANANDAM,,male,india,BEBAS,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.112-KUALA LANGAT.png
14.0,P113,Selangor,SEPANG,YB TUAN,MOHAMED HANIPA BIN MAIDIN,,male,bumiputera,PH - AMANAH,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.113-SEPANG.png
14.0,P114,Kuala Lumpur,KEPONG,YB TUAN,LIM LIP ENG,,male,,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.114-KEPONG.png
14.0,P115,Kuala Lumpur,BATU,YB TUAN,P. PRABAKARAN,,male,,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.115-BATU.png
14.0,P116,Kuala Lumpur,WANGSA MAJU,YB DATIN PADUKA DR.,TAN YEE KEW,,female,,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.116-WANGSA MAJU.png
14.0,P117,Kuala Lumpur,SEGAMBUT,YB PUAN,HANNAH YEOH,,female,,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.117-SEGAMBUT.png
14.0,P118,Kuala Lumpur,SETIAWANGSA,YB TUAN,NIK NAZMI BIN NIK AHMAD,,male,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.118-SETIAWANGSA.png
14.0,P119,Kuala Lumpur,TITIWANGSA,YB DATUK SERI,RINA BINTI MOHD HARUN,,female,bumiputera,BERSATU,"Menteri Pembangunan, Wanita, Keluarga dan Masyarakat",,https://www.parlimen.gov.my/images/webuser/ahli/2013/Rina.jpg
14.0,P120,Kuala Lumpur,BUKIT BINTANG,YB TUAN,FONG KUI LUN,,male,,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.120-BUKIT BINTANG.png
14.0,P121,Kuala Lumpur,LEMBAH PANTAI,YB TUAN,AHMAD FAHMI BIN MOHAMED FADZIL,,male,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.121-LEMBAH PANTAI.png
14.0,P122,Kuala Lumpur,SEPUTEH,YB PUAN,TERESA KOK,,female,,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.122-SEPUTEH.png
14.0,P123,Kuala Lumpur,CHERAS,YB TUAN,TAN KOK WAI,,male,,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.123-CHERAS.png
14.0,P124,Kuala Lumpur,BANDAR TUN RAZAK,YB DATO' HAJI,KAMARUDIN BIN JAFFAR,,male,bumiputera,BERSATU,Timbalan Menteri Luar Negeri,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.124-BANDAR TUN RAZAK.png
14.0,P125,Putrajaya,PUTRAJAYA,YB DATUK SERI TENGKU,ADNAN BIN TENGKU MANSOR,,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.125-PUTRAJAYA.png
14.0,P126,Negeri Sembilan,JELEBU,YB DATUK SERI,JALALUDDIN BIN ALIAS,,male,bumiputera,BN - UMNO,Timbalan Menteri Wilayah Persekutuan,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.126-JELEBU.png
14.0,P127,Negeri Sembilan,JEMPOL,YB DATUK SERI HAJI,MOHD SALIM SHARIF,,male,,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.127-JEMPOL.png
14.0,P128,Negeri Sembilan,SEREMBAN,YB TUAN,LOKE SIEW FOOK,,male,,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.128-SEREMBAN.png
14.0,P129,Negeri Sembilan,KUALA PILAH,YB DATO',EDDIN SYAZLEE BIN SHITH,,male,bumiputera,BERSATU,Timbalan Menteri di Jabatan Perdana Menteri (Ekonomi),,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.129-KUALA PILAH.png
14.0,P130,Negeri Sembilan,RASAH,YB TUAN,CHA KEE CHIN,,male,,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.130-RASAH.png
14.0,P131,Negeri Sembilan,REMBAU,YB TUAN,KHAIRY JAMALUDDIN ABU BAKAR,,male,,BN - UMNO,Menteri Kesihatan,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.131-REMBAU.png
14.0,P133,Negeri Sembilan,TAMPIN,YB DATUK DR.,HASAN BIN BAHROM,,male,bumiputera,PH - AMANAH,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.133-TAMPIN.png
14.0,P134,Melaka,MASJID TANAH,YB DATUK WIRA HAJAH,MAS ERMIEYATI BINTI SAMSUDIN,,female,bumiputera,BERSATU,Timbalan Menteri di Jabatan Perdana Menteri (Parlimen dan Undang-Undang),,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.134-MASJID TANAH.png
14.0,P135,Melaka,ALOR GAJAH,YB DATUK SERI,MOHD REDZUAN BIN MD. YUSOF,,male,bumiputera,BERSATU,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.135-ALOR GAJAH.png
14.0,P136,Melaka,TANGGA BATU,YB PUAN,RUSNAH BINTI ALUAI,,female,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.136-TANGGA BATU.png
14.0,P137,Melaka,HANG TUAH JAYA,YB DATUK SERI HAJI,SHAMSUL ISKANDAR @ YUSRE BIN HAJI MOHD AKIN,,male,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.137-HANG TUAH JAYA.png
14.0,P138,Melaka,KOTA MELAKA,YB TUAN,KHOO POAY TIONG,,male,,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.138-KOTA MELAKA.png
14.0,P139,Melaka,JASIN,YB DATUK SERI HAJI,AHMAD BIN HAMZAH,,male,bumiputera,BN - UMNO,Timbalan Menteri Pertanian dan Industri Makanan I,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.139-JASIN.png
14.0,P140,Johor,SEGAMAT,YB DATUK SERI DR.,SANTHARA KUMAR A/L RAMANAIDU,,male,india,BERSATU,"Timbalan Menteri Pelancongan, Seni dan Budaya",,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.140-SEGAMAT.png
14.0,P141,Johor,SEKIJANG,YB PUAN HAJAH,NATRAH ISMAIL,,female,,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.141-SEKIJANG.png
14.0,P142,Johor,LABIS,YB TUAN,PANG HOK LIONG,,male,,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.142-LABIS.png
14.0,P143,Johor,PAGOH,YB TAN SRI DATO' HAJI,MAHIADDIN BIN HAJI MD YASIN,,male,bumiputera,BERSATU,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.143-PAGOH.png
14.0,P144,Johor,LEDANG,YB TUAN,SYED IBRAHIM BIN SYED NOH,,male,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.144-LEDANG.png
14.0,P145,Johor,BAKRI,YB PUAN,YEO BEE YIN,,female,,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.145-BAKRI.png
14.0,P146,Johor,MUAR,YB TUAN,SYED SADDIQ BIN SYED ABDUL RAHMAN,,male,bumiputera,MUDA,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.146-MUAR.png
14.0,P147,Johor,PARIT SULONG,YB DATUK SERI DR.,NORAINI BINTI AHMAD,,female,bumiputera,BN - UMNO,Menteri Pengajian Tinggi,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.147-PARIT SULONG.png
14.0,P148,Johor,AYER HITAM,YB DATUK SERI IR. DR.,WEE KA SIONG,,,,BN - MCA,Menteri Pengangkutan,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.148-AYER HITAM.png
14.0,P149,Johor,SRI GADING,YB DATUK DR.,SHARUDDIN BIN MD SALLEH,,male,bumiputera,PEJUANG,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.149-SRI GADING.png
14.0,P150,Johor,BATU PAHAT,YB DATO',MOHD RASHID HASNON,,,,BERSATU,,Timbalan Yang di-Pertua Dewan Rakyat,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.150-BATU PAHAT.png
14.0,P151,Johor,SIMPANG RENGGAM,YB DR.,MASZLEE BIN MALIK,,male,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.151-SIMPANG RENGGAM.png
14.0,P152,Johor,KLUANG,YB PUAN,WONG SHU QI,,female,,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.152-KLUANG.png
14.0,P153,Johor,SEMBRONG,YB DATO' SERI HISHAMMUDDIN TUN,HUSSEIN,,,,BN - UMNO,Menteri Kanan Pertahanan,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.153-SEMBRONG.png
14.0,P154,Johor,MERSING,YB DATUK DR. HAJI,ABDUL LATIFF BIN AHMAD,,male,bumiputera,BERSATU,Menteri di Jabatan Perdana Menteri (Tugas-Tugas Khas),,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.154-MERSING.png
14.0,P155,Johor,TENGGARA,YB DATO' SRI DR.,ADHAM BIN BABA,,male,bumiputera,BN - UMNO,"Menteri Sains, Teknologi dan Inovasi",,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.155-TENGGARA.png
14.0,P156,Johor,KOTA TINGGI,YB DATUK,HALIMAH BINTI MOHAMED SADIQUE,,female,bumiputera,BN - UMNO,Menteri Perpaduan Negara,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.156-KOTA TINGGI.png
14.0,P157,Johor,PENGERANG,YB DATO' SRI,AZALINA BINTI OTHMAN SAID,,female,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.157-PENGERANG.png
14.0,P158,Johor,TEBRAU,YB TUAN,STEVEN CHOONG SHIAU YOON,,male,,PBM,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.158-TEBRAU.png
14.0,P159,Johor,PASIR GUDANG,YB TUAN,HASSAN BIN ABDUL KARIM,,male,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.159-PASIR GUDANG.png
14.0,P160,Johor,JOHOR BAHRU,YB TUAN HAJI,AKMAL NASRULLAH BIN MOHD NASIR,,male,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.160-JOHOR BAHRU.png
14.0,P161,Johor,PULAI,YB DATUK SERI HAJI,SALAHUDDIN BIN AYUB,,male,bumiputera,PH - AMANAH,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.161-PULAI.png
14.0,P162,Johor,ISKANDAR PUTERI,YB TUAN,LIM KIT SIANG,,male,,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.162-ISKANDAR PUTERI.png
14.0,P163,Johor,KULAI,YB PUAN,TEO NIE CHING,,female,,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.163-KULAI.png
14.0,P164,Johor,PONTIAN,YB DATUK SERI HAJI,AHMAD BIN HAJI MASLAN,,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.164-PONTIAN.png
14.0,P166,Labuan,LABUAN,YB DATUK,ROZMAN BIN ISLI,,male,bumiputera,WARISAN,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.166-LABUAN.png
14.0,P167,Sabah,KUDAT,YB DATUK,ABD RAHIM BIN BAKRI,,male,bumiputera,BERSATU,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.167-KUDAT.png
14.0,P168,Sabah,KOTA MARUDU,YB DATUK SERI PANGLIMA DR.,JOHNITY @ MAXIMUS BIN ONGKILI,,,bumiputera,PBS,Menteri di Jabatan Perdana Menteri (Hal Ehwal Sabah dan Sarawak),,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.168-KOTA MARUDU.png
14.0,P169,Sabah,KOTA BELUD,YB PUAN,ISNARAISSAH MUNIRAH BT MAJILIS @ FAKHARUDY,,female,,WARISAN,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.169-KOTA BELUD.png
14.0,P170,Sabah,TUARAN,YB DATUK SERI PANGLIMA,MADIUS BIN TANGAU,,male,bumiputera,UPKO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.170-TUARAN.png
14.0,P171,Sabah,SEPANGGAR,YB DATUK,MOHD AZIS BIN JAMMAN,,male,bumiputera,WARISAN,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.171-SEPANGGAR.png
14.0,P172,Sabah,KOTA KINABALU,YB TUAN,CHAN FOONG HIN,,male,,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.172-KOTA KINABALU.png
14.0,P173,Sabah,PUTATAN,YB TUAN,AWANG HUSAINI BIN SAHARI,,male,bumiputera,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.173-PUTATAN.png
14.0,P174,Sabah,PENAMPANG,YB DATUK,IGNATIUS DORELL LEIKING,,,,WARISAN,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.174-PENAMPANG.png
14.0,P175,Sabah,PAPAR,YB TUAN HAJI,AHMAD BIN HASSAN,,male,bumiputera,WARISAN,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.175-PAPAR.png
14.0,P177,Sabah,BEAUFORT,YB DATUK SERI PANGLIMA HAJAH,AZIZAH BINTI DATUK SERI PANGLIMA HAJI MOHD DUN,,female,bumiputera,BERSATU,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P197 GAMBAR.jpg
14.0,P178,Sabah,SIPITANG,YB DATUK,YAMANI HAFEZ BIN MUSA,,male,bumiputera,BERSATU,Timbalan Menteri Kewangan II,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.178-SIPITANG.png
14.0,P179,Sabah,RANAU,YB DATUK,JONATHAN BIN YASIN,,male,bumiputera,BERSATU,Timbalan Menteri Dalam Negeri II,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.179-RANAU.png
14.0,P180,Sabah,KENINGAU,YB DATUK SERI PANGLIMA DR.,GAPARI BIN KATINGAN@ GEOFFREY KITINGAN,,male,bumiputera,STAR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.180-KENINGAU.png
14.0,P181,Sabah,TENOM,YB PUAN,NOORITA BINTI SUAL,,female,bumiputera,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.181-TENOM.png
14.0,P182,Sabah,PENSIANGAN,YB DATUK,ARTHUR JOSEPH KURUP,,,,BN - PBRS,Timbalan Menteri Kerja Raya,,https://www.parlimen.gov.my/images/webuser/ahli//P.182-PENSIANGAN.png
14.0,P183,Sabah,BELURAN,YB DATUK SERI DR.,RONALD KIANDEE,,,,BERSATU,Menteri Pertanian dan Industri Makanan,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.183-BELURAN.png
14.0,P184,Sabah,LIBARAN,YB DATUK,ZAKARIA BIN MOHD. EDRIS,,male,bumiputera,BERSATU,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.184-LIBARAN.png
14.0,P187,Sabah,KINABATANGAN,YB DATUK SERI PANGLIMA,BUNG MOKTAR BIN RADIN,,male,bumiputera,BN - UMNO,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.187-KINABATANGAN.png
14.0,P188,Sabah,LAHAD DATU,YB DATUK,MOHAMADDIN BIN KETAPI,,male,bumiputera,PBM,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/27.jpg
14.0,P189,Sabah,SEMPORNA,YB DATUK SERI PANGLIMA HAJI,MOHD SHAFIE BIN HAJI APDAL,,male,bumiputera,WARISAN,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.189-SEMPORNA.png
14.0,P190,Sabah,TAWAU,YB DATUK,LIEW CHIN JIN,,,,PH - PKR,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.190-TAWAU.png
14.0,P191,Sabah,KALABAKAN,YB TUAN,MA'MUN BIN SULAIMAN,,male,bumiputera,WARISAN,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.191-KALABAKAN.png
14.0,P192,Sarawak,MAS GADING,YB TUAN,MORDI BIMOL,,male,,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.192-MAS GADING.png
14.0,P193,Sarawak,SANTUBONG,YB DATO SRI DR. HAJI,WAN JUNAIDI BIN TUANKU JAAFAR,,male,bumiputera,GPS - PBB,Menteri di Jabatan Perdana Menteri (Parlimen dan Undang-Undang),,https://www.parlimen.gov.my/images/webuser/ahli/2013/junaidi.jpg
14.0,P194,Sarawak,PETRA JAYA,YB DATO' SRI HAJI,FADILLAH BIN YUSOF,,male,bumiputera,GPS - PBB,Menteri Kanan Kerja Raya,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.194-PERTAJAYA.png
14.0,P195,Sarawak,BANDAR KUCHING,YB DR.,KELVIN YII LEE WUEN,,,,PH - DAP,,,https://www.parlimen.gov.my/images/webuser/ahli/2013/P.195-BANDAR KUCHING.png
