author_id,vol,nama,gelaran,parti,lantikan,negeri,kawasan,kod_kawasan,tahun_lahir,jantina,kumpulan_etnik,jawatan_kabinet,jawatan_parlimen,penggal,tempoh,tempoh_mula,tempoh_tamat
641,13,Sopiah Binti Sharif,YB Senator Puan,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,M,bumiputera,TIADA,TIADA,,17.07.2017 - 16.07.2020,2017-07-17,2020-07-16
642,4,Stephen Robert Evans,TIADA,TIADA,Dipilih oleh Dewan Undangan Negeri,Sabah,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1977-12-15,1978-06-20
643,6,Stephen Timothy Wan Ullok,TIADA,TIADA,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1983-03-28,1986-03-27
643,7,Stephen Timothy Wan Ullok,TIADA,TIADA,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1983-03-28,1986-03-27
643,7,Stephen Timothy Wan Ullok,TIADA,TIADA,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1986-12-01,1989-11-30
644,5,Subramaniam Sinniah,TIADA,BN - MIC,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1979-04-06,1982-04-05
645,12,Subramaniam a/l Veruthasalam,YB Senator Tuan,BN - MIC,Dilantik Yang di-Pertuan Agong,TIADA,,,,M,indian,TIADA,TIADA,,22.08.2011 - 21.08.2014,2011-08-22,2014-08-21
646,5,Sulaiman Ninam Shah,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1979-04-06,1982-04-05
646,6,Sulaiman Ninam Shah,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1979-04-06,1982-04-05
646,6,Sulaiman Ninam Shah,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1982-07-19,1985-07-18
647,14,Susan Chemerai Anding,YB Senator Puan,PBB,Dilantik Yang di-Pertuan Agong,TIADA,,,,F,bumiputera,TIADA,TIADA,,22.06.2020 - 21.06.2023,2020-06-22,2023-06-21
647,15,Susan Chemerai Anding,YB Senator Puan,PBB,Dilantik Yang di-Pertuan Agong,TIADA,,,,F,bumiputera,TIADA,Ahli Dewan Negara,,22.06.2020 - 21.06.2023,2020-06-22,2023-06-21
648,7,Syed Abdul Hamid Sagaff,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1987-12-16,1990-12-15
648,8,Syed Abdul Hamid Sagaff,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1987-12-16,1990-12-15
648,8,Syed Abdul Hamid Sagaff,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1991-03-29,1994-03-28
649,1,Syed Ahmad Syed Mahmud Shahabuddin,TIADA,Perikatan - UMNO,Dipilih oleh Dewan Undangan Negeri,Kedah,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1959-09-11,1965-09-10
649,2,Syed Ahmad Syed Mahmud Shahabuddin,TIADA,Perikatan - UMNO,Dipilih oleh Dewan Undangan Negeri,Kedah,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1959-09-11,1965-09-10
649,2,Syed Ahmad Syed Mahmud Shahabuddin,TIADA,Perikatan - UMNO,Dipilih oleh Dewan Undangan Negeri,Kedah,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1965-09-01,1968-01-01
650,10,Syed Ali Syed Abbas Alhabshee,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,,
650,11,Syed Ali Syed Abbas Alhabshee,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,2006-04-26,2009-04-25
651,1,Syed Bahaldin Syed Noh,TIADA,Perikatan - UMNO,Dipilih oleh Dewan Undangan Negeri,Perlis,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1959-09-11,1960-09-30
652,2,Syed Darus Syed Hashim,TIADA,Perikatan - UMNO,Dipilih oleh Dewan Undangan Negeri,Perlis,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1965-12-18,1971-12-17
652,3,Syed Darus Syed Hashim,TIADA,Perikatan - UMNO,Dipilih oleh Dewan Undangan Negeri,Perlis,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1965-12-18,1971-12-17
653,2,Syed Hassan Aidid,TIADA,Perikatan - UMNO,Dipilih oleh Dewan Undangan Negeri,Pulau Pinang,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1968-10-22,1974-10-21
653,3,Syed Hassan Aidid,TIADA,Perikatan - UMNO,Dipilih oleh Dewan Undangan Negeri,Pulau Pinang,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1968-10-22,1974-10-21
653,4,Syed Hassan Aidid,TIADA,BN - UMNO,Dipilih oleh Dewan Undangan Negeri,Pulau Pinang,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1968-10-22,1971-10-21
653,4,Syed Hassan Aidid,TIADA,BN - UMNO,Dipilih oleh Dewan Undangan Negeri,Pulau Pinang,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1975-01-06,1978-01-05
653,5,Syed Hassan Aidid,TIADA,BN - UMNO,Dipilih oleh Dewan Undangan Negeri,Pulau Pinang,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1968-10-22,1971-10-21
653,5,Syed Hassan Aidid,TIADA,BN - UMNO,Dipilih oleh Dewan Undangan Negeri,Pulau Pinang,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1975-01-06,1978-01-05
654,12,Syed Husin Ali,YB Senator Dr.,PKR,,TIADA,,,,M,bumiputera,TIADA,TIADA,,17.12.2012 - 16.12.2015,2012-12-17,2015-12-16
655,3,Syed Hussein Alatas,TIADA,Gerakan,Dipilih oleh Dewan Undangan Negeri,Pulau Pinang,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1971-08-02,1977-08-01
656,12,Syed Ibrahim bin Kader,YB Senator Dato',KIMMA,Dilantik Yang di-Pertuan Agong,TIADA,,,,M,bumiputera,TIADA,TIADA,,30.05.2011 - 29.05.2014,2011-05-30,2014-05-29
657,5,Syed Kamarulzaman Syed Bahaldin Aljamlud,TIADA,BN - UMNO,Dipilih oleh Dewan Undangan Negeri,Selangor,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1981-01-05,1984-01-04
658,3,Syed Kechik Syed Mohamed,TIADA,USNO,Dipilih oleh Dewan Undangan Negeri,Sabah,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,,
659,4,Syed Omar Syed Hussain,TIADA,BN - UMNO,Dipilih oleh Dewan Undangan Negeri,Perlis,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1975-01-06,1978-01-05
660,12,Syed Shahir bin Syed Mohamud,YB Senator Tuan,PKR,Dipilih oleh Dewan Undangan Negeri,Pulau Pinang,,,,M,bumiputera,TIADA,TIADA,,01.06.2012 - 31.05.2015,2012-06-01,2015-05-31
661,2,Syed Sheh Hassan Barakbah,TIADA,Perikatan - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1969-01-27,
662,10,T. Marimuthu,TIADA,BN - MIC,Dilantik Yang di-Pertuan Agong,TIADA,,,,,indian,TIADA,Ahli Dewan Negara,,,1996-05-14,1999-05-13
662,10,T. Marimuthu,TIADA,BN - MIC,Dilantik Yang di-Pertuan Agong,TIADA,,,,,indian,TIADA,Ahli Dewan Negara,,,1999-05-19,2002-05-18
663,4,T. S. Gabriel,TIADA,BN - MIC,Dilantik Yang di-Pertuan Agong,TIADA,,,,,other,TIADA,Ahli Dewan Negara,,,1975-01-06,1978-01-05
663,5,T. S. Gabriel,TIADA,BN - MIC,Dilantik Yang di-Pertuan Agong,TIADA,,,,,other,TIADA,Ahli Dewan Negara,,,1975-01-06,1978-01-05
664,11,Tajul Urus Mat Zain,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,2005-10-14,2008-10-13
665,9,Tan Ah Eng,TIADA,BN - MCA,Dipilih oleh Dewan Undangan Negeri,Johor,,,,,chinese,TIADA,Ahli Dewan Negara,,,1997-05-12,2000-05-11
665,10,Tan Ah Eng,TIADA,BN - MCA,Dipilih oleh Dewan Undangan Negeri,Johor,,,,,chinese,TIADA,Ahli Dewan Negara,,,1997-05-12,2000-05-11
666,11,Tan Bon You,TIADA,BN - MCA,Dilantik Yang di-Pertuan Agong,TIADA,,,,,chinese,TIADA,Ahli Dewan Negara,,,2004-08-06,2007-08-05
667,7,Tan Chai Ho,TIADA,BN - MCA,Dilantik Yang di-Pertuan Agong,TIADA,,,,,chinese,TIADA,Ahli Dewan Negara,,,1987-02-14,1990-02-13
667,7,Tan Chai Ho,TIADA,BN - MCA,Dilantik Yang di-Pertuan Agong,TIADA,,,,,chinese,TIADA,Ahli Dewan Negara,,,1988-11-28,1991-11-27
668,5,Tan Chang Soong,TIADA,BN - MCA,Dilantik Yang di-Pertuan Agong,TIADA,,,,,chinese,TIADA,Ahli Dewan Negara,,,1980-12-15,1983-12-14
668,6,Tan Chang Soong,TIADA,BN - MCA,Dilantik Yang di-Pertuan Agong,TIADA,,,,,chinese,TIADA,Ahli Dewan Negara,,,1980-12-15,1983-12-14
668,6,Tan Chang Soong,TIADA,BN - MCA,Dilantik Yang di-Pertuan Agong,TIADA,,,,,chinese,TIADA,Ahli Dewan Negara,,,1984-01-10,1987-01-09
668,7,Tan Chang Soong,TIADA,BN - MCA,Dilantik Yang di-Pertuan Agong,TIADA,,,,,chinese,TIADA,Ahli Dewan Negara,,,1980-12-15,1983-12-14
668,7,Tan Chang Soong,TIADA,BN - MCA,Dilantik Yang di-Pertuan Agong,TIADA,,,,,chinese,TIADA,Ahli Dewan Negara,,,1984-01-10,1987-01-09
669,10,Tan Cheng Tee,TIADA,BN - MCA,Dipilih oleh Dewan Undangan Negeri,Negeri Sembilan,,,,,chinese,TIADA,Ahli Dewan Negara,,,2002-11-11,2005-11-10
669,11,Tan Cheng Tee,TIADA,BN - MCA,Dipilih oleh Dewan Undangan Negeri,Negeri Sembilan,,,,,chinese,TIADA,Ahli Dewan Negara,,,2002-11-11,2005-11-10
670,7,Tan Chong Keng,TIADA,BN - MCA,Dilantik Yang di-Pertuan Agong,TIADA,,,,,chinese,TIADA,Ahli Dewan Negara,,,1987-12-16,1990-12-15
671,9,Tan Ek Huat,TIADA,BN - MCA,Dipilih oleh Dewan Undangan Negeri,Perak,,,,,chinese,TIADA,Ahli Dewan Negara,,,1997-10-06,2000-10-05
671,10,Tan Ek Huat,TIADA,BN - MCA,Dipilih oleh Dewan Undangan Negeri,Perak,,,,,chinese,TIADA,Ahli Dewan Negara,,,1997-10-06,2000-10-05
672,8,Tan Gim Hwa,TIADA,BN - Gerakan,Dipilih oleh Dewan Undangan Negeri,Pulau Pinang,,,,,chinese,TIADA,Ahli Dewan Negara,,,1991-07-24,1994-07-23
673,7,Tan Peng Khoon,TIADA,BN - MCA,Dilantik Yang di-Pertuan Agong,TIADA,,,,,chinese,TIADA,Ahli Dewan Negara,,,1987-02-14,1990-02-13
673,7,Tan Peng Khoon,TIADA,BN - MCA,Dilantik Yang di-Pertuan Agong,TIADA,,,,,chinese,TIADA,Ahli Dewan Negara,,,1989-12-18,1991-02-01
674,8,Tan Son Lee,TIADA,BN - MCA,Dipilih oleh Dewan Undangan Negeri,Kedah,,,,,chinese,TIADA,Ahli Dewan Negara,,,1994-12-14,1997-12-13
675,8,Tan Tiew Bock,TIADA,BN - MCA,Dilantik Yang di-Pertuan Agong,TIADA,,,,,chinese,TIADA,Ahli Dewan Negara,,,1991-02-18,1994-02-17
435,1,Tan Tong Hye,TIADA,Perikatan - MCA,Dilantik Yang di-Pertuan Agong,TIADA,,,,,chinese,TIADA,Ahli Dewan Negara,,,1959-09-11,1965-09-10
435,2,Tan Tong Hye,TIADA,Perikatan - MCA,Dilantik Yang di-Pertuan Agong,TIADA,,,,,chinese,TIADA,Ahli Dewan Negara,,,1959-09-11,1965-09-10
435,2,Tan Tong Hye,TIADA,Perikatan - MCA,Dilantik Yang di-Pertuan Agong,TIADA,,,,,chinese,TIADA,Ahli Dewan Negara,,,1965-10-18,
435,3,Tan Tong Hye,TIADA,Perikatan - MCA,Dilantik Yang di-Pertuan Agong,TIADA,,,,,chinese,TIADA,Ahli Dewan Negara,,,1965-10-18,1971-10-17
435,3,Tan Tong Hye,TIADA,Perikatan - MCA,Dilantik Yang di-Pertuan Agong,TIADA,,,,,chinese,TIADA,Ahli Dewan Negara,,,1971-12-20,1977-12-19
676,7,Tay Chee King,TIADA,BN - MCA,Dipilih oleh Dewan Undangan Negeri,Johor,,,,,chinese,TIADA,Ahli Dewan Negara,,,1984-04-09,1987-04-08
676,6,Tay Chee King,TIADA,BN - MCA,Dipilih oleh Dewan Undangan Negeri,Johor,,,,,chinese,TIADA,Ahli Dewan Negara,,,1984-04-09,1987-04-08
677,11,Tay Puay Chuan,TIADA,BN - MCA,Dipilih oleh Dewan Undangan Negeri,Johor,,,,,chinese,TIADA,Ahli Dewan Negara,,,2004-10-13,2007-10-12
678,9,Tee Thiong Hock,TIADA,BN - MCA,Dipilih oleh Dewan Undangan Negeri,Selangor,,,,,chinese,TIADA,Ahli Dewan Negara,,,1997-08-11,2000-08-10
678,10,Tee Thiong Hock,TIADA,BN - MCA,Dipilih oleh Dewan Undangan Negeri,Selangor,,,,,chinese,TIADA,Ahli Dewan Negara,,,1997-08-11,2000-08-10
679,2,Teh Siew Eng,TIADA,Perikatan - MCA,Dilantik Yang di-Pertuan Agong,TIADA,,,,,chinese,TIADA,Ahli Dewan Negara,,,1964-09-11,1965-10-18
530,1,Temenggung Oyong Lawai Jau,TIADA,SNAP,Dipilih oleh Dewan Undangan Negeri,Sarawak,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1963-11-02,1969-11-01
530,2,Temenggung Oyong Lawai Jau,TIADA,SNAP,Dipilih oleh Dewan Undangan Negeri,Sarawak,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1963-11-02,
530,2,Temenggung Oyong Lawai Jau,TIADA,SNAP,Dipilih oleh Dewan Undangan Negeri,Sarawak,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1968-10-22,
680,10,Tengku Adnan Tengku Mansor,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,2000-12-13,2003-12-12
681,5,Tengku Perang Tengku Razlan,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1979-04-09,1982-04-08
682,15,Tengku Zafrul bin Tengku Abdul Aziz,YB Senator Datuk Seri Utama,UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,M,bumiputera,"Menteri Pelaburan, Perdagangan dan Industri","Menteri Pelaburan, Perdagangan dan Industri",,09.03.2020 - 03.11.2022,2020-03-09,2022-11-03
683,13,Teo Eng Tee @ Teo Kok Chee,YB Senator Datuk,BN - GERAKAN,Dilantik Yang di-Pertuan Agong,TIADA,,,,M,chinese,TIADA,TIADA,,16.01.2018 - 15.01.2021,2018-01-16,2021-01-15
683,14,Teo Eng Tee @ Teo Kok Chee,YB Senator Datuk,GERAKAN,Dilantik Yang di-Pertuan Agong,TIADA,,,,M,chinese,TIADA,Ahli Dewan Negara,,16.01.2018 - 15.01.2021,2018-01-16,2021-01-15
684,3,Thomas Kana,TIADA,TIADA,Dilantik Yang di-Pertuan Agong,TIADA,,,,,chinese,TIADA,Ahli Dewan Negara,,,1971-12-20,1977-12-19
685,14,Ti Lian Ker,YB Senator Dato' Sri,MCA,Dilantik Yang di-Pertuan Agong,TIADA,,,,M,chinese,Timbalan Menteri Belia dan Sukan,TIADA,,10.08.2018 - 09.08.2021,2018-08-10,2021-08-09
686,9,Ting Chek Sii,TIADA,BN - MCA,Dilantik Yang di-Pertuan Agong,TIADA,,,,,chinese,TIADA,Ahli Dewan Negara,,,1998-05-12,2001-05-11
686,10,Ting Chek Sii,TIADA,BN - MCA,Dilantik Yang di-Pertuan Agong,TIADA,,,,,chinese,TIADA,Ahli Dewan Negara,,,1998-05-12,2001-05-11
687,3,Ting Ming Hia @ Ting Ming Hoi,TIADA,TIADA,Dipilih oleh Dewan Undangan Negeri,Sarawak,,,,,chinese,TIADA,Ahli Dewan Negara,,,1971-08-02,1977-08-01
687,3,Ting Ming Hia @ Ting Ming Hoi,TIADA,TIADA,Dipilih oleh Dewan Undangan Negeri,Sarawak,,,,,chinese,TIADA,Ahli Dewan Negara,,,1971-12-20,1977-12-19
687,4,Ting Ming Hia @ Ting Ming Hoi,TIADA,TIADA,Dipilih oleh Dewan Undangan Negeri,Sarawak,,,,,chinese,TIADA,Ahli Dewan Negara,,,1971-08-02,1974-08-01
687,4,Ting Ming Hia @ Ting Ming Hoi,TIADA,TIADA,Dipilih oleh Dewan Undangan Negeri,Sarawak,,,,,chinese,TIADA,Ahli Dewan Negara,,,1971-12-20,1974-12-19
687,5,Ting Ming Hia @ Ting Ming Hoi,TIADA,TIADA,Dipilih oleh Dewan Undangan Negeri,Sarawak,,,,,chinese,TIADA,Ahli Dewan Negara,,,1971-08-02,1974-08-01
687,5,Ting Ming Hia @ Ting Ming Hoi,TIADA,TIADA,Dipilih oleh Dewan Undangan Negeri,Sarawak,,,,,chinese,TIADA,Ahli Dewan Negara,,,1971-12-20,1974-12-19
688,6,Tiong Hiew King,TIADA,BN - SUPP,Dilantik Yang di-Pertuan Agong,TIADA,,,,,chinese,TIADA,Ahli Dewan Negara,,,1985-07-29,1988-07-28
688,7,Tiong Hiew King,TIADA,BN - SUPP,Dilantik Yang di-Pertuan Agong,TIADA,,,,,chinese,TIADA,Ahli Dewan Negara,,,1985-07-29,1988-07-28
688,7,Tiong Hiew King,TIADA,BN - SUPP,Dilantik Yang di-Pertuan Agong,TIADA,,,,,chinese,TIADA,Ahli Dewan Negara,,,1988-11-28,1991-11-27
688,8,Tiong Hiew King,TIADA,BN - SUPP,Dilantik Yang di-Pertuan Agong,TIADA,,,,,chinese,TIADA,Ahli Dewan Negara,,,1985-07-29,1988-07-28
688,8,Tiong Hiew King,TIADA,BN - SUPP,Dilantik Yang di-Pertuan Agong,TIADA,,,,,chinese,TIADA,Ahli Dewan Negara,,,1988-11-28,1991-11-27
689,8,Tiong Thai King,TIADA,BN - SUPP,Dilantik Yang di-Pertuan Agong,TIADA,,,,,chinese,TIADA,Ahli Dewan Negara,,,1991-12-16,1994-12-15
690,8,Toh Kin Woon,TIADA,BN - Gerakan,Dipilih oleh Dewan Undangan Negeri,Pulau Pinang,,,,,chinese,TIADA,Ahli Dewan Negara,,,,
691,4,Tom Saudah Othman,TIADA,BN - UMNO,Dipilih oleh Dewan Undangan Negeri,Kedah,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1975-01-06,1978-01-05
691,5,Tom Saudah Othman,TIADA,BN - UMNO,Dipilih oleh Dewan Undangan Negeri,Kedah,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1975-01-06,1978-01-05
692,1,Tuanku Bujang Tuanku Othman,TIADA,BARJASA,Dipilih oleh Dewan Undangan Negeri,Sarawak,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1963-11-02,1969-11-01
692,2,Tuanku Bujang Tuanku Othman,TIADA,BARJASA,Dipilih oleh Dewan Undangan Negeri,Sarawak,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1963-11-02,
692,2,Tuanku Bujang Tuanku Othman,TIADA,BARJASA,Dipilih oleh Dewan Undangan Negeri,Sarawak,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1965-12-18,
693,10,Udam @ George Adam Talek,TIADA,BN - PBB,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,,
693,11,Udam @ George Adam Talek,TIADA,BN - PBB,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,,
694,8,V. K. K. Teagarajan,TIADA,BN - MIC,Dilantik Yang di-Pertuan Agong,TIADA,,,,,indian,TIADA,Ahli Dewan Negara,,,1994-12-14,1997-12-13
694,10,V. K. K. Teagarajan,TIADA,BN - MIC,Dilantik Yang di-Pertuan Agong,TIADA,,,,,indian,TIADA,Ahli Dewan Negara,,,1994-12-14,1997-12-13
694,10,V. K. K. Teagarajan,TIADA,BN - MIC,Dilantik Yang di-Pertuan Agong,TIADA,,,,,indian,TIADA,Ahli Dewan Negara,,,1997-10-06,2000-10-05
695,7,V. K. Sellappan,TIADA,BN - MIC,Dilantik Yang di-Pertuan Agong,TIADA,,,,,indian,TIADA,Ahli Dewan Negara,,,1988-07-11,1991-07-10
695,8,V. K. Sellappan,TIADA,BN - MIC,Dilantik Yang di-Pertuan Agong,TIADA,,,,,indian,TIADA,Ahli Dewan Negara,,,1988-07-11,1991-07-10
695,8,V. K. Sellappan,TIADA,BN - MIC,Dilantik Yang di-Pertuan Agong,TIADA,,,,,indian,TIADA,Ahli Dewan Negara,,,1991-07-24,1994-07-23
696,3,V. Ponnusamy Pillai,TIADA,Perikatan - MIC,Dilantik Yang di-Pertuan Agong,TIADA,,,,,indian,TIADA,Ahli Dewan Negara,,,,
697,4,V. S. M. Vellayappa,TIADA,BN - MIC,Dipilih oleh Dewan Undangan Negeri,Kedah,,,,,indian,TIADA,Ahli Dewan Negara,,,1976-08-09,1979-08-08
697,4,V. S. M. Vellayappa,TIADA,BN - MIC,Dipilih oleh Dewan Undangan Negeri,Kedah,,,,,indian,TIADA,Ahli Dewan Negara,,,1977-11-09,1980-11-08
698,4,V. V. Aboo,TIADA,BN - MIC,Dilantik Yang di-Pertuan Agong,TIADA,,,,,indian,TIADA,Ahli Dewan Negara,,,1976-08-09,1979-08-08
698,5,V. V. Aboo,TIADA,BN - MIC,Dilantik Yang di-Pertuan Agong,TIADA,,,,,indian,TIADA,Ahli Dewan Negara,,,1976-08-09,1979-08-08
694,9,V.K.K. Teagarajan,TIADA,BN - MIC,Dilantik Yang di-Pertuan Agong,TIADA,,,,,indian,TIADA,Ahli Dewan Negara,,,1997-10-06,2000-10-05
699,8,Vadiveloo Govindasamy,TIADA,BN - MIC,Dilantik Yang di-Pertuan Agong,TIADA,,,,,indian,TIADA,Ahli Dewan Negara,,,1991-12-16,1994-12-15
699,8,Vadiveloo Govindasamy,TIADA,BN - MIC,Dilantik Yang di-Pertuan Agong,TIADA,,,,,indian,TIADA,Ahli Dewan Negara,,,1994-12-14,1997-12-13
700,7,Valli Muthusamy,TIADA,BN - MIC,Dilantik Yang di-Pertuan Agong,TIADA,,,,,indian,TIADA,Ahli Dewan Negara,,,1986-12-15,1989-12-14
700,7,Valli Muthusamy,TIADA,BN - MIC,Dilantik Yang di-Pertuan Agong,TIADA,,,,,indian,TIADA,Ahli Dewan Negara,,,1989-12-11,1992-12-10
701,14,Vell Paari a/l Samy Vellu,YB Senator Dato' Sri,MIC,Dilantik Yang di-Pertuan Agong,TIADA,,,,M,indian,TIADA,TIADA,,02.09.2020 hingga 01.09.2023,2020-09-02,
701,15,Vell Paari a/l Tun Samy Vellu,YB Senator Dato' Sri,MIC,Dilantik Yang di-Pertuan Agong,TIADA,,,,M,indian,TIADA,Ahli Dewan Negara,,02.09.2020 - 01.09.2023,2020-09-02,2023-09-01
702,10,Vijayaratnam Seevaratnam,TIADA,BN - Gerakan,Dilantik Yang di-Pertuan Agong,TIADA,,,,,indian,TIADA,Ahli Dewan Negara,,,,
702,11,Vijayaratnam Seevaratnam,TIADA,BN - Gerakan,Dilantik Yang di-Pertuan Agong,TIADA,,,,,indian,TIADA,Ahli Dewan Negara,,,2006-02-22,2009-02-21
703,11,Wan Ahmad Farid Wan Salleh,TIADA,BN - UMNO,Dipilih oleh Dewan Undangan Negeri,Terengganu,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,2005-12-23,2008-12-22
704,1,Wan Ahmad Wan Daud,TIADA,Perikatan - UMNO,Dipilih oleh Dewan Undangan Negeri,Perlis,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1959-09-11,1965-09-10
704,2,Wan Ahmad Wan Daud,TIADA,Perikatan - UMNO,Dipilih oleh Dewan Undangan Negeri,Perlis,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1959-09-11,1965-09-10
705,10,Wan Asiah Ahmad,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1997-11-11,2000-11-10
705,10,Wan Asiah Ahmad,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,2000-11-02,2003-11-01
706,7,Wan Hamid Edruce Tuanku Mohamad,TIADA,BN - PBB,Dipilih oleh Dewan Undangan Negeri,Sarawak,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1990-12-17,1993-12-16
706,8,Wan Hamid Edruce Tuanku Mohamad,TIADA,BN - PBB,Dipilih oleh Dewan Undangan Negeri,Sarawak,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1990-12-17,1993-12-16
706,8,Wan Hamid Edruce Tuanku Mohamad,TIADA,BN - PBB,Dipilih oleh Dewan Undangan Negeri,Sarawak,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1993-12-13,1996-12-12
707,11,Wan Hazani Wan Mohd Nor,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,2005-10-14,2008-10-13
708,1,Wan Ibrahim Wan Tanjong,TIADA,Perikatan - UMNO,Dipilih oleh Dewan Undangan Negeri,Pahang,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1959-09-11,1965-09-10
708,2,Wan Ibrahim Wan Tanjong,TIADA,Perikatan - UMNO,Dipilih oleh Dewan Undangan Negeri,Pahang,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1959-09-11,1965-09-10
708,2,Wan Ibrahim Wan Tanjong,TIADA,Perikatan - UMNO,Dipilih oleh Dewan Undangan Negeri,Pahang,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1968-10-22,1974-10-21
708,3,Wan Ibrahim Wan Tanjong,TIADA,Perikatan - UMNO,Dipilih oleh Dewan Undangan Negeri,Pahang,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1965-10-18,1971-10-17
708,4,Wan Ibrahim Wan Tanjong,TIADA,BN - UMNO,Dipilih oleh Dewan Undangan Negeri,Pahang,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1965-10-18,1968-10-17
709,8,Wan Intan Wan Ahmad Tajuddin,TIADA,BN - UMNO,Dilantik Yang di-Pertuan Agong,TIADA,,,,,bumiputera,TIADA,Ahli Dewan Negara,,,1992-10-27,1995-10-26
710,14,Wan Martina binti Wan Yusoff,YB Senator Dr. Hajjah,PAS,Dipilih oleh Dewan Undangan Negeri,Kelantan,,,,M,bumiputera,TIADA,Ahli Dewan Negara,,24.08.2021 - 23.08.2024,2021-08-24,2024-08-23
